Timestamp,Incident_Severity,Incident_Type,Region_Type,Traffic_Congestion,Weather_Condition,Drone_Availability,Ambulance_Availability,Battery_Life,Air_Traffic,Response_Time,Hospital_Capacity,Distance_to_Incident,Number_of_Injuries,Specialist_Availability,Road_Type,Emergency_Level,Drone_Speed,Ambulance_Speed,Payload_Weight,Fuel_Level,Weather_Impact,Dispatch_Coordinator,Label,Year,Month,Month_Name,DayOfWeek,Hour,Shift
2019-09-11 02:10:00,Low,Accident,Urban,Moderate,Clear,Available,Available,69.59561067829802,Medium,20.76382514723429,35,25.45,1,Unavailable,Highway,Critical,55.84916703800851,44.84431147542072,3.14,63.43590646054567,Severe,AI,Ambulance Only,2019,9,Sep,Wednesday,2,Overnight (22:00-06:00)
2018-01-30 09:40:00,Low,Other,Urban,Low,Clear,Unavailable,Available,72.30384007840696,Medium,15.099867830168304,78,17.54,2,Unavailable,Highway,Minor,54.365078462983,45.72780323352468,7.57,69.7651930913161,None,Human,Drone Only,2018,1,Jan,Tuesday,9,Day (06:00-14:00)
2019-09-10 03:50:00,Low,Other,Urban,Low,Rainy,Unavailable,Available,78.5804309649811,Low,14.27561796014702,11,33.82,2,Available,Highway,Critical,59.35667194257433,33.182191474981195,6.01,74.98952491722936,None,Human,Ambulance Only,2019,9,Sep,Tuesday,3,Overnight (22:00-06:00)
2018-11-11 08:10:00,Low,Other,Urban,Low,Rainy,Available,Available,74.91917818869153,Low,16.99815178083706,72,44.41,2,Available,Local Road,Minor,52.70575239986219,38.689859625674174,9.48,80.75453888964489,None,AI,Drone Only,2018,11,Nov,Sunday,8,Day (06:00-14:00)
2024-05-05 11:10:00,Low,Accident,Urban,High,Clear,Available,Available,55.25404712619343,Medium,15.725534247615345,62,34.01,2,Available,Highway,Minor,53.72430395979752,35.86841647171036,0.69,63.83457546349207,None,Human,Drone Only,2024,5,May,Sunday,11,Day (06:00-14:00)
2024-02-28 00:20:00,Low,Other,Urban,Moderate,Clear,Available,Available,73.83281249809619,Low,13.63222218958842,44,49.94,1,Unavailable,Highway,Minor,61.479786576919125,31.624830323981875,7.5,65.83499739070922,None,Human,Ambulance Only,2024,2,Feb,Wednesday,0,Overnight (22:00-06:00)
2019-05-23 00:30:00,Low,Other,Urban,Moderate,Clear,Available,Available,68.86265889311215,Low,15.451263749755949,45,24.74,1,Unavailable,Unpaved Road,Minor,46.74678524162072,51.59387460322471,6.43,64.44981676485907,None,AI,Drone Only,2019,5,May,Thursday,0,Overnight (22:00-06:00)
2018-08-18 16:10:00,High,Accident,Suburban,Moderate,Clear,Available,Available,87.17843373018549,Low,13.416377430136668,12,21.28,2,Available,Highway,Critical,54.44229730846323,40.55637877350035,3.02,100.0,None,Human,Ambulance Only,2018,8,Aug,Saturday,16,Evening (14:00-22:00)
2020-07-14 01:20:00,High,Cardiac Arrest,Suburban,Low,Clear,Available,Available,57.0455374134857,Low,8.757446390301782,43,16.07,3,Unavailable,Highway,Minor,67.4849563945286,53.11250740496628,7.19,60.301541311507805,None,Human,Ambulance Only,2020,7,Jul,Tuesday,1,Overnight (22:00-06:00)
2022-07-12 23:00:00,High,Accident,Urban,High,Clear,Available,Available,75.86502151172648,Low,8.866829016166529,61,28.63,2,Available,Highway,Minor,47.98483656610206,42.88647657895461,9.45,73.2275861004594,Moderate,Human,Drone Only,2022,7,Jul,Tuesday,23,Overnight (22:00-06:00)
2020-09-16 20:40:00,Low,Other,Suburban,Low,Clear,Unavailable,Available,77.40985480707899,High,14.75545422724765,50,6.78,2,Unavailable,Highway,Minor,70.8668209737861,39.856300011007015,2.46,59.74188592805066,None,Human,Hybrid Dispatch,2020,9,Sep,Wednesday,20,Evening (14:00-22:00)
2020-03-14 00:20:00,Low,Accident,Suburban,Low,Clear,Available,Available,88.38905762535862,Low,15.050372981096729,60,10.53,2,Unavailable,Local Road,Minor,68.72996629061225,28.45770268495093,8.94,48.60091869332167,None,AI,Ambulance Only,2020,3,Mar,Saturday,0,Overnight (22:00-06:00)
2024-07-26 20:40:00,Low,Accident,Suburban,Moderate,Clear,Available,Available,96.08370858149026,High,27.736479070908462,51,35.83,1,Available,Highway,Critical,58.73059983726679,47.69200348773697,3.49,81.66565605472228,None,Human,Hybrid Dispatch,2024,7,Jul,Friday,20,Evening (14:00-22:00)
2019-06-15 22:10:00,Low,Accident,Rural,Moderate,Clear,Unavailable,Available,65.3571949462571,Low,8.212679921597594,63,7.11,1,Unavailable,Highway,Minor,53.686854741547805,58.03725863698624,3.52,80.45234608481205,Moderate,AI,Drone Only,2019,6,Jun,Saturday,22,Overnight (22:00-06:00)
2019-01-15 02:10:00,Low,Other,Rural,Moderate,Clear,Available,Available,92.32232744458436,Low,14.900318503028664,10,9.12,2,Unavailable,Local Road,Major,50.14289670967601,28.406899315632888,2.93,54.25831947741647,None,Human,Hybrid Dispatch,2019,1,Jan,Tuesday,2,Overnight (22:00-06:00)
2023-03-18 16:40:00,Low,Fire,Urban,Moderate,Rainy,Available,Available,67.5591070903946,Medium,16.322187172912592,33,19.52,1,Unavailable,Highway,Minor,65.59191202727956,21.855502040433336,1.85,56.31349157964648,Moderate,Human,Drone Only,2023,3,Mar,Saturday,16,Evening (14:00-22:00)
2018-02-13 09:10:00,Low,Fire,Urban,Moderate,Clear,Unavailable,Available,79.0998049144748,High,23.346902642971617,72,2.95,2,Unavailable,Local Road,Minor,71.69279769010323,33.10799684821432,1.17,74.14928122209706,Moderate,Human,Ambulance Only,2018,2,Feb,Tuesday,9,Day (06:00-14:00)
2022-03-29 15:40:00,Medium,Accident,Urban,Low,Rainy,Available,Available,69.12419813864645,Low,12.74533644919562,56,30.1,3,Unavailable,Local Road,Major,65.32467443448365,37.33316933972908,3.35,65.99919842165949,None,Human,Drone Only,2022,3,Mar,Tuesday,15,Evening (14:00-22:00)
2019-10-08 11:20:00,Low,Accident,Urban,Moderate,Stormy,Available,Available,72.57174743302996,High,18.138333365546007,77,36.66,1,Available,Highway,Major,44.79066835424037,32.714024841081816,5.74,91.8983313188413,Moderate,Human,Drone Only,2019,10,Oct,Tuesday,11,Day (06:00-14:00)
2024-09-26 18:50:00,Low,Other,Urban,Moderate,Clear,Available,Available,64.00945699136679,Low,15.016828691837713,98,40.24,1,Available,Unpaved Road,Minor,58.002907998290496,35.71697592320086,9.24,87.19469849327784,Moderate,AI,Drone Only,2024,9,Sep,Thursday,18,Evening (14:00-22:00)
2022-01-01 10:10:00,Medium,Other,Urban,Moderate,Clear,Available,Available,97.2298391937287,Low,8.837838120569153,96,37.58,2,Unavailable,Highway,Minor,65.7238006069388,40.19093912397344,1.58,34.34466479931281,None,Human,Drone Only,2022,1,Jan,Saturday,10,Day (06:00-14:00)
2021-10-10 16:10:00,Low,Other,Urban,High,Clear,Unavailable,Available,76.9298499505463,Low,18.802831129662486,86,31.79,2,Unavailable,Local Road,Minor,42.55084016128585,40.743775598540566,1.18,34.083912524085456,Moderate,Human,Drone Only,2021,10,Oct,Sunday,16,Evening (14:00-22:00)
2019-12-05 14:00:00,Low,Other,Urban,Moderate,Clear,Available,Available,84.06361322250612,Low,19.939629987725187,25,33.92,1,Available,Local Road,Minor,43.89371805270146,41.748982229924,4.5,90.9840391452334,None,AI,Ambulance Only,2019,12,Dec,Thursday,14,Evening (14:00-22:00)
2020-07-11 17:00:00,Low,Cardiac Arrest,Rural,High,Stormy,Available,Unavailable,92.58067745245756,Low,21.259659206358748,65,27.36,1,Unavailable,Highway,Critical,76.46468814307468,32.42724662015222,6.19,83.82302734262936,Moderate,Human,Drone Only,2020,7,Jul,Saturday,17,Evening (14:00-22:00)
2022-11-26 19:50:00,Low,Accident,Suburban,Low,Clear,Available,Available,83.0211654646639,Low,16.904546146712157,82,12.0,1,Available,Local Road,Minor,64.84426838162153,43.05786478925545,8.31,53.3203867069413,None,Human,Ambulance Only,2022,11,Nov,Saturday,19,Evening (14:00-22:00)
2018-05-02 20:20:00,Low,Accident,Urban,Moderate,Clear,Available,Available,95.92040844468028,Low,16.047936284231106,34,10.97,2,Available,Local Road,Minor,51.664004454951936,37.54107216995568,3.76,100.0,Moderate,AI,Hybrid Dispatch,2018,5,May,Wednesday,20,Evening (14:00-22:00)
2022-07-17 17:20:00,Medium,Accident,Urban,Low,Clear,Available,Unavailable,70.50274080313987,Low,18.4597805358722,53,4.99,1,Unavailable,Highway,Minor,61.38971401693966,32.98624400509965,8.24,84.17935545937365,Moderate,Human,Drone Only,2022,7,Jul,Sunday,17,Evening (14:00-22:00)
2023-12-29 23:40:00,Low,Fire,Urban,Moderate,Clear,Available,Unavailable,81.09342456971285,Low,14.449611488626116,85,15.81,1,Unavailable,Local Road,Minor,65.60505656013389,31.736038997054266,7.58,80.0566616082913,None,Human,Drone Only,2023,12,Dec,Friday,23,Overnight (22:00-06:00)
2018-12-11 19:40:00,Low,Accident,Urban,Low,Clear,Available,Available,57.0962991888258,Low,9.482957675006771,35,6.97,2,Available,Highway,Minor,47.59803240761288,58.79575697133889,4.13,78.81595962750171,Moderate,Human,Ambulance Only,2018,12,Dec,Tuesday,19,Evening (14:00-22:00)
2021-10-20 02:00:00,Low,Accident,Urban,Low,Clear,Unavailable,Available,84.80099133899238,Medium,11.457165135454414,75,10.19,2,Unavailable,Highway,Minor,64.34364802907812,40.10461184917552,0.91,65.20077549067926,None,Human,Drone Only,2021,10,Oct,Wednesday,2,Overnight (22:00-06:00)
2020-04-30 13:40:00,Low,Accident,Urban,Low,Clear,Unavailable,Available,72.64835218243485,Low,11.262514787914654,14,6.08,1,Available,Highway,Minor,40.14220836623565,50.33141907941439,9.53,77.05716976743194,Moderate,Human,Ambulance Only,2020,4,Apr,Thursday,13,Day (06:00-14:00)
2020-05-24 19:50:00,Low,Other,Urban,Low,Clear,Available,Available,90.12432942471622,Low,24.669424793001685,38,6.51,2,Unavailable,Highway,Minor,38.8661195802375,56.27274127310241,6.25,56.770064129828704,None,Human,Drone Only,2020,5,May,Sunday,19,Evening (14:00-22:00)
2021-12-19 19:30:00,Low,Accident,Urban,Low,Rainy,Available,Available,85.29653977486295,Low,12.863625929092295,18,20.02,1,Unavailable,Highway,Minor,55.68629314555405,36.03793498750326,5.29,67.2826839913148,None,Human,Ambulance Only,2021,12,Dec,Sunday,19,Evening (14:00-22:00)
2021-06-20 06:00:00,Medium,Accident,Urban,Low,Clear,Available,Available,66.98612997239526,Low,11.662486231632524,47,44.16,1,Unavailable,Highway,Minor,75.74367662404704,51.65221471309184,6.02,77.91689788773094,Moderate,Human,Drone Only,2021,6,Jun,Sunday,6,Day (06:00-14:00)
2024-10-22 08:30:00,Low,Cardiac Arrest,Urban,Low,Clear,Available,Available,73.8752440800485,Low,15.971734579906734,98,34.49,1,Unavailable,Highway,Minor,65.6224997179304,29.930506468411377,7.94,42.93575276696451,None,Human,Drone Only,2024,10,Oct,Tuesday,8,Day (06:00-14:00)
2021-11-29 11:10:00,Low,Other,Urban,Low,Clear,Available,Available,87.36761265552106,Low,12.251110972707908,15,27.61,1,Available,Local Road,Minor,50.69361883182955,37.892684685840486,6.96,62.969791822848734,None,Human,Ambulance Only,2021,11,Nov,Monday,11,Day (06:00-14:00)
2018-06-02 19:20:00,Low,Accident,Suburban,Low,Clear,Available,Available,93.20539474124976,Low,15.08916440165815,50,49.35,2,Unavailable,Local Road,Minor,40.27364562577197,46.73920863381218,9.26,84.31945187822882,Moderate,Human,Drone Only,2018,6,Jun,Saturday,19,Evening (14:00-22:00)
2019-09-29 09:10:00,Low,Accident,Urban,Low,Rainy,Unavailable,Available,77.4285712636446,Medium,19.04325074972867,84,1.09,2,Unavailable,Local Road,Major,46.89255781673894,39.71530400747005,4.76,39.90625607065819,None,Human,Drone Only,2019,9,Sep,Sunday,9,Day (06:00-14:00)
2022-02-03 23:50:00,Low,Other,Urban,Moderate,Clear,Available,Available,65.05797516155796,Low,10.7110088818445,20,16.66,1,Unavailable,Local Road,Major,71.1248452974045,39.86512035175991,8.44,64.85450960701547,None,Human,Drone Only,2022,2,Feb,Thursday,23,Overnight (22:00-06:00)
2021-03-18 01:30:00,Low,Accident,Urban,Moderate,Clear,Unavailable,Available,85.80440075630125,Medium,23.930575298880107,94,49.82,2,Unavailable,Local Road,Minor,55.951787318196864,46.97788843757353,5.28,68.88354799066366,None,AI,Hybrid Dispatch,2021,3,Mar,Thursday,1,Overnight (22:00-06:00)
2019-06-11 20:00:00,Low,Accident,Urban,Low,Clear,Unavailable,Available,87.04866839016915,High,13.635960864827592,29,23.56,2,Available,Highway,Minor,70.77781536888051,49.758313244762896,5.86,85.89707115451439,None,AI,Drone Only,2019,6,Jun,Tuesday,20,Evening (14:00-22:00)
2020-06-07 22:30:00,Low,Accident,Urban,High,Clear,Available,Available,100.0,Low,11.492114654226498,94,43.07,2,Available,Highway,Minor,57.49206257384808,37.57613548799168,7.7,60.77952604755227,Moderate,Human,Ambulance Only,2020,6,Jun,Sunday,22,Overnight (22:00-06:00)
2018-01-23 02:50:00,Low,Accident,Rural,High,Clear,Available,Available,83.7588529145923,Medium,18.886028722639107,28,43.72,1,Unavailable,Unpaved Road,Major,71.76912764048181,30.61026453264012,7.67,60.89795004763502,None,Human,Ambulance Only,2018,1,Jan,Tuesday,2,Overnight (22:00-06:00)
2019-12-11 04:10:00,Low,Accident,Suburban,Low,Clear,Unavailable,Available,79.94306069583125,Low,9.401400634969512,88,21.28,1,Unavailable,Highway,Minor,53.95016667884245,32.67891908762938,3.7,74.77803366202598,None,Human,Drone Only,2019,12,Dec,Wednesday,4,Overnight (22:00-06:00)
2020-11-28 08:10:00,Low,Other,Urban,Low,Clear,Unavailable,Available,75.05515225797906,High,20.16601414988853,11,37.42,2,Available,Highway,Minor,53.79720626960431,33.42929696148878,1.21,70.35727877014487,None,Human,Ambulance Only,2020,11,Nov,Saturday,8,Day (06:00-14:00)
2024-04-25 12:00:00,Low,Accident,Urban,High,Clear,Available,Available,76.79863382141465,Medium,20.11182256616462,29,5.99,2,Unavailable,Highway,Minor,81.31242964554528,54.81902335273504,5.52,67.56386581688099,None,Human,Ambulance Only,2024,4,Apr,Thursday,12,Day (06:00-14:00)
2024-04-01 00:00:00,Low,Cardiac Arrest,Urban,Low,Clear,Unavailable,Available,76.15743746761589,Low,14.691803654286115,39,24.99,1,Unavailable,Highway,Minor,76.92406041080244,29.39065621504012,8.83,85.85585304107252,Moderate,Human,Ambulance Only,2024,4,Apr,Monday,0,Overnight (22:00-06:00)
2018-12-10 00:00:00,Low,Accident,Urban,Moderate,Clear,Available,Available,89.96686854195289,Medium,13.698406532378405,78,3.63,1,Unavailable,Highway,Minor,64.33046421148694,42.64360742946487,5.34,68.8118185535616,Moderate,Human,Drone Only,2018,12,Dec,Monday,0,Overnight (22:00-06:00)
2022-02-04 10:50:00,Low,Accident,Urban,Low,Clear,Available,Available,75.87162234950502,Medium,12.46383857176837,14,28.43,1,Available,Highway,Minor,63.44539370346149,44.55064245812972,6.43,42.39253963696097,Moderate,Human,Hybrid Dispatch,2022,2,Feb,Friday,10,Day (06:00-14:00)
2020-07-08 15:30:00,Medium,Accident,Urban,High,Clear,Unavailable,Available,76.66985432199652,Low,24.70217205597572,72,24.55,2,Unavailable,Highway,Critical,53.22034434648247,41.15497618470008,8.29,94.25034594349631,None,Human,Drone Only,2020,7,Jul,Wednesday,15,Evening (14:00-22:00)
2023-02-16 07:00:00,Low,Accident,Urban,Low,Clear,Available,Available,83.69367312445695,Low,10.932383552000982,63,49.58,2,Unavailable,Highway,Major,65.98844057443455,30.60302648839665,4.11,61.372616316320574,Moderate,AI,Ambulance Only,2023,2,Feb,Thursday,7,Day (06:00-14:00)
2021-06-15 17:10:00,Low,Fire,Urban,Moderate,Clear,Unavailable,Available,79.06952810344933,Low,17.020411843135314,76,49.05,2,Unavailable,Highway,Minor,56.90683160723199,33.85486529242709,5.68,55.47580112849906,None,Human,Drone Only,2021,6,Jun,Tuesday,17,Evening (14:00-22:00)
2021-11-03 17:20:00,Medium,Accident,Urban,Low,Clear,Available,Available,83.11861449451355,Medium,12.846968559969394,30,19.08,1,Available,Highway,Minor,47.27220919147028,44.62988508445088,6.3,82.68330067367718,Moderate,Human,Drone Only,2021,11,Nov,Wednesday,17,Evening (14:00-22:00)
2019-08-31 10:30:00,Low,Cardiac Arrest,Urban,Moderate,Clear,Unavailable,Available,85.70222203451839,Medium,12.31550569963833,14,34.9,2,Unavailable,Highway,Minor,71.18318257820589,48.54212608407833,3.77,84.98866984111382,None,AI,Ambulance Only,2019,8,Aug,Saturday,10,Day (06:00-14:00)
2023-08-27 02:40:00,Medium,Other,Urban,Moderate,Clear,Available,Available,87.39742214255038,Low,16.03569499201651,56,5.42,1,Unavailable,Highway,Minor,59.737557469849634,27.8143406617006,1.57,65.84315635784725,None,Human,Drone Only,2023,8,Aug,Sunday,2,Overnight (22:00-06:00)
2022-05-04 02:40:00,Medium,Fire,Urban,Low,Rainy,Unavailable,Available,71.02133267714596,High,10.126143921974144,62,38.1,2,Unavailable,Highway,Minor,78.80479600427726,40.86511794141701,4.15,57.20251498906432,None,Human,Ambulance Only,2022,5,May,Wednesday,2,Overnight (22:00-06:00)
2023-05-16 14:20:00,Low,Accident,Urban,Low,Clear,Available,Available,82.20040513623037,Low,10.34810454047125,57,37.65,1,Unavailable,Unpaved Road,Minor,80.72292174402182,31.6224231973956,3.44,69.04778990179311,None,Human,Drone Only,2023,5,May,Tuesday,14,Evening (14:00-22:00)
2024-04-23 17:00:00,Low,Fire,Suburban,Moderate,Clear,Available,Available,78.4613567121567,Low,22.2036284094348,35,16.87,2,Unavailable,Highway,Minor,79.76623734728423,50.99664471303265,4.45,91.0270304888183,Moderate,AI,Drone Only,2024,4,Apr,Tuesday,17,Evening (14:00-22:00)
2022-09-25 23:20:00,Medium,Accident,Urban,Low,Rainy,Unavailable,Available,77.68289076216963,Medium,15.504078411016112,72,21.77,1,Unavailable,Local Road,Minor,57.916074146259504,42.50889382249169,8.47,82.27160403024781,None,AI,Ambulance Only,2022,9,Sep,Sunday,23,Overnight (22:00-06:00)
2020-05-25 23:10:00,Low,Fire,Urban,Low,Clear,Available,Unavailable,97.59358044200134,Low,9.18891017900405,69,30.88,1,Unavailable,Local Road,Minor,65.33155421674536,39.762120878277855,1.65,64.10577383072123,None,Human,Ambulance Only,2020,5,May,Monday,23,Overnight (22:00-06:00)
2021-05-22 13:50:00,Low,Other,Urban,Low,Clear,Available,Available,79.59318351723344,Medium,10.166800308815056,52,27.43,1,Unavailable,Highway,Critical,40.22095630903763,51.25266373270043,8.36,43.99173103015328,None,Human,Ambulance Only,2021,5,May,Saturday,13,Day (06:00-14:00)
2019-05-31 22:50:00,Low,Accident,Urban,Low,Clear,Available,Available,79.90247634292275,Low,16.925237374524336,11,24.65,1,Unavailable,Highway,Minor,63.62874880093643,46.56592959348288,2.87,83.8409433074851,None,Human,Hybrid Dispatch,2019,5,May,Friday,22,Overnight (22:00-06:00)
2024-09-03 06:40:00,Low,Accident,Urban,Moderate,Rainy,Unavailable,Available,84.54405539110226,Low,13.6990711615014,24,5.06,4,Available,Unpaved Road,Minor,55.68241446362303,35.973323017066406,5.09,44.78153011641052,None,Human,Ambulance Only,2024,9,Sep,Tuesday,6,Day (06:00-14:00)
2018-11-20 09:40:00,Low,Accident,Urban,Moderate,Clear,Available,Unavailable,89.21518065259396,Low,12.86016602932443,25,45.2,1,Available,Highway,Minor,46.01008911785259,32.459455488010974,8.03,90.85263698602496,None,Human,Drone Only,2018,11,Nov,Tuesday,9,Day (06:00-14:00)
2018-12-05 04:20:00,Low,Accident,Rural,Low,Rainy,Unavailable,Available,88.9203941805902,Medium,15.97275777095842,86,31.1,1,Unavailable,Highway,Minor,58.76618755941675,40.47014630433567,2.05,55.70451224181774,None,Human,Drone Only,2018,12,Dec,Wednesday,4,Overnight (22:00-06:00)
2020-08-30 05:30:00,Medium,Accident,Urban,Moderate,Rainy,Available,Available,74.54065882696497,Low,10.754496390117804,20,15.66,1,Available,Highway,Critical,56.38373446725111,41.04572299310357,4.76,50.81689132669639,None,Human,Drone Only,2020,8,Aug,Sunday,5,Overnight (22:00-06:00)
2018-09-25 12:10:00,Low,Fire,Rural,Moderate,Clear,Unavailable,Available,78.68060638855424,Low,15.480562675820266,83,29.16,2,Unavailable,Highway,Minor,56.8546587619515,29.38238578679877,3.91,89.57402565324634,Moderate,Human,Drone Only,2018,9,Sep,Tuesday,12,Day (06:00-14:00)
2020-08-19 07:40:00,Low,Cardiac Arrest,Urban,Moderate,Stormy,Available,Available,72.7800598012179,Medium,22.629522897599703,70,5.95,2,Unavailable,Highway,Minor,48.22309928699161,41.175850846489,5.32,73.39767132336196,None,AI,Ambulance Only,2020,8,Aug,Wednesday,7,Day (06:00-14:00)
2019-06-28 13:30:00,Low,Accident,Urban,Low,Clear,Available,Available,100.0,Low,21.264078846260134,84,10.83,1,Unavailable,Unpaved Road,Minor,60.26567496983682,40.8776014127162,2.06,50.02830408844187,Severe,Human,Drone Only,2019,6,Jun,Friday,13,Day (06:00-14:00)
2020-10-18 21:20:00,Medium,Other,Urban,High,Clear,Unavailable,Available,88.51876585961588,Low,18.32708084167946,97,20.11,2,Available,Local Road,Major,71.29009494454303,35.89738697549444,5.91,60.61233776448573,None,Human,Ambulance Only,2020,10,Oct,Sunday,21,Evening (14:00-22:00)
2024-01-01 10:20:00,Low,Other,Urban,Low,Clear,Available,Available,93.355826625814,Low,18.06324855992655,47,39.71,1,Unavailable,Local Road,Minor,31.401701842243472,20.32890242823706,0.65,67.14632655419061,None,Human,Drone Only,2024,1,Jan,Monday,10,Day (06:00-14:00)
2020-08-03 20:50:00,Low,Cardiac Arrest,Urban,High,Clear,Available,Available,86.7106607957885,Low,13.206617439927346,48,25.71,1,Available,Unpaved Road,Minor,68.93173766501869,45.49702064183551,2.42,83.18442453058454,None,Human,Drone Only,2020,8,Aug,Monday,20,Evening (14:00-22:00)
